Frequency,S11_Real,S11_Imaginary,
4056324000,-0.1542774477,-0.1562990613,
4062323000,-0.2024289225,-0.07970658024,
4068322000,-0.2199947768,0.00818909016,
4074321000,-0.2036224449,0.09554082571,
4080320000,-0.1580198889,0.1708232296,
4086319000,-0.08951532094,0.225072068,
4092318000,-0.006667129699,0.250924634,
4098317000,0.0793833685,0.2462858386,
4104316000,0.1570669715,0.2122954202,
4110315000,0.2177794757,0.153942974,
4116314000,0.2534262645,0.07819817548,
4122313000,0.2608669213,-0.004657464548,
4128312000,0.2379065236,-0.08389648531,
4134311000,0.1887001493,-0.1503963504,
4140310000,0.1192076147,-0.1940337916,
4146309000,0.03923249234,-0.2092482227,
4152308000,-0.04085178702,-0.1940407396,
4158307000,-0.109529536,-0.1505608082,
4164306000,-0.1569654695,-0.08507848237,
4170305000,-0.176569256,-0.007070589295,
4176304000,-0.1651762734,0.07212646659,
4182303000,-0.1261075442,0.1420147195,
4188302000,-0.06378848345,0.1924564915,
4194301000,0.0122642246,0.2167613888,
4200300000,0.09101271374,0.2120655833,
4206299000,0.1634251733,0.1800865556,
4212298000,0.2190112363,0.1239718969,
4218297000,0.2519930209,0.05225150828,
4224296000,0.2572105355,-0.02573165611,
4230295000,0.2360147456,-0.1010634588,
4236294000,0.1892172149,-0.1638094596,
4242293000,0.1235612024,-0.2056956587,
4248292000,0.04826073642,-0.221710418,
4254291000,-0.02707669392,-0.2096245698,
4260290000,-0.09247648309,-0.171761037,
4266289000,-0.1392185954,-0.1141758784,
4272288000,-0.1615999227,-0.04333887016,
4278287000,-0.1558479254,0.02886993712,
4284286000,-0.1247824369,0.09317540997,
4290285000,-0.07282350814,0.1405242569,
4296284000,-0.008174461262,0.165183383,
4302283000,0.05989174401,0.1639897816,
4308282000,0.1221571716,0.1380963716,
4314281000,0.1707743153,0.09164345573,
4320280000,0.1986305315,0.03074322622,
4326279000,0.2028715258,-0.0347351357,
4332278000,0.1830135829,-0.09768110765,
4338277000,0.1421462446,-0.1491517165,
4344276000,0.08552030044,-0.1820476037,
4350275000,0.0220182804,-0.1930610901,
4356274000,-0.0405858087,-0.1807192521,
4362273000,-0.0951474306,-0.1474607086,
4368272000,-0.1329543163,-0.09666603259,
4374271000,-0.1497305816,-0.03810775968,
4380270000,-0.1448198514,0.02236979984,
4386269000,-0.1192930628,0.07555838771,
4392268000,-0.07781936625,0.1152381281,
4398267000,-0.02594438919,0.1365703809,
4404266000,0.02875918073,0.1379329341,
4410265000,0.07913595849,0.1201556674,
4416264000,0.1186046736,0.08619075175,
4422263000,0.1426319494,0.04149537932,
4428262000,0.1486804634,-0.008031677354,
4434261000,0.1363887299,-0.05580877249,
4440260000,0.107500392,-0.09478939085,
4446259000,0.06775333053,-0.1203819688,
4452258000,0.02196901322,-0.1295718425,
4458257000,-0.02342293463,-0.1215069784,
4464256000,-0.06166759889,-0.09801036778,
4470255000,-0.08843950532,-0.06263611434,
4476254000,-0.1003275351,-0.0210031268,
4482253000,-0.09719594637,0.02101879017,
4488252000,-0.07969053953,0.0580303036,
4494251000,-0.05092947869,0.08568722399,
4500250000,-0.01571926238,0.1009133746,
4506249000,0.02144968302,0.1029635912,
4512248000,0.05577058919,0.09230404098,
4518247000,0.08308759954,0.07156537645,
4524246000,0.1008019175,0.04376064483,
4530245000,0.1073246712,0.01312611046,
4536244000,0.1029166446,-0.01673208965,
4542243000,0.08917443895,-0.04199197454,
4548242000,0.06871125044,-0.060048656,
4554241000,0.04497104719,-0.0694623448,
4560240000,0.0209636339,-0.06941667005,
4566239000,-0.000770713573,-0.06163493039,
4572238000,-0.01749767951,-0.04780715528,
4578237000,-0.02761488159,-0.03057601212,
4584236000,-0.03077818111,-0.01225847294,
4590235000,-0.02808493984,0.004608337894,
4596234000,-0.02031389759,0.01922677157,
4602233000,-0.009120408594,0.02946083052,
4608232000,0.003888909541,0.03537311229,
4614231000,0.01695264927,0.03724031872,
4620230000,0.02891593548,0.03535405316,
4626229000,0.03932715156,0.03007099607,
4632228000,0.04735318298,0.02262101393,
4638227000,0.05290667664,0.01409313974,
4644226000,0.05631930638,0.004497376226,
4650225000,0.05757258756,-0.005256249944,
4656224000,0.05652811736,-0.01516728516,
4662223000,0.05273587906,-0.02487594877,
4668222000,0.04663382464,-0.03447271479,
4674221000,0.03731562985,-0.04214979024,
4680220000,0.02553694595,-0.04767794769,
4686219000,0.01230955616,-0.05008999642,
4692218000,-0.002988412622,-0.04760686293,
4698217000,-0.0172141419,-0.04053948641,
4704216000,-0.0292520129,-0.02802787607,
4710215000,-0.03774418326,-0.01138411942,
4716214000,-0.0405733145,0.008092507512,
4722213000,-0.03691393381,0.02856574481,
4728212000,-0.02623345625,0.04751807243,
4734211000,-0.008438679317,0.06277937858,
4740210000,0.01456233389,0.07139563943,
4746209000,0.04016171322,0.07176775163,
4752208000,0.06531692203,0.06302017499,
4758207000,0.08621112524,0.04522741595,
4764206000,0.09988977821,0.02003651104,
4770205000,0.1034849759,-0.009520508484,
4776204000,0.09609238223,-0.03955505951,
4782203000,0.07746462949,-0.06567449553,
4788202000,0.05006448797,-0.08380127734,
4794201000,0.01622403495,-0.0902942435,
4800200000,-0.01881058926,-0.08305320876,
4806199000,-0.0499361011,-0.06292161944,
4812198000,-0.07215120229,-0.03109581155,
4818197000,-0.08153098728,0.007711935677,
4824196000,-0.07612096683,0.0486912503,
4830195000,-0.05517136496,0.08644279321,
4836194000,-0.02080420533,0.1150772261,
4842193000,0.02291169733,0.130248069,
4848192000,0.07006281588,0.1292979918,
4854191000,0.1156224443,0.1117039173,
4860190000,0.152709431,0.07817777414,
4866189000,0.1762428542,0.03245609325,
4872188000,0.1824739002,-0.01995951367,
4878187000,0.1704665218,-0.07227360424,
4884186000,0.1399088615,-0.1172174336,
4890185000,0.09506895572,-0.1491454456,
4896184000,0.04037847071,-0.1620809103,
4902183000,-0.01584420147,-0.1545491238,
4908182000,-0.06587936016,-0.1266181457,
4914181000,-0.1018787398,-0.08203350122,
4920180000,-0.1188582228,-0.0270714004,
4926179000,-0.1134083361,0.03077100046,
4932178000,-0.08669509223,0.08255972562,
4938177000,-0.04197594216,0.1215399714,
4944176000,0.01398526588,0.1417319771,
4950175000,0.07347899791,0.1389531638,
4956174000,0.1291551255,0.1148952668,
4962173000,0.1724919772,0.0712918587,
4968172000,0.1980882007,0.0133807024,
4974171000,0.2013462722,-0.05068366126,
4980170000,0.1817555445,-0.1128668749,
4986169000,0.1395061262,-0.1648832736,
4992168000,0.08055851419,-0.1991619897,
4998167000,0.01129635901,-0.2094603578,
5004166000,-0.05830387225,-0.1942678653,
5010165000,-0.1181128973,-0.1544291862,
5016164000,-0.15948998,-0.09473014348,
5022163000,-0.1758045362,-0.02302789143,
5028162000,-0.1650512936,0.0498542508,
5034161000,-0.1277095869,0.1149915987,
5040160000,-0.06868607893,0.1606622504,
5046159000,0.002132627333,0.1823002689,
5052158000,0.07646966028,0.177760219,
5058157000,0.1435781855,0.1458447611,
5064156000,0.1957393971,0.09130056558,
5070155000,0.2249347084,0.02062725268,
5076154000,0.2275406336,-0.05600575713,
5082153000,0.2015697302,-0.1289105953,
5088152000,0.1503577058,-0.1889877413,
5094151000,0.08008956547,-0.2270218022,
5100150000,-0.001143588041,-0.2369059319,
5106149000,-0.07998290307,-0.2163294303,
5112148000,-0.1467605089,-0.168209555,
5118147000,-0.1913341924,-0.09893975203,
5124146000,-0.2069630209,-0.01641148837,
5130145000,-0.1926813208,0.06580484529,
5136144000,-0.1486345714,0.1380937953,
5142143000,-0.08259521899,0.1870580218,
5148142000,-0.003434598458,0.210519115,
5154141000,0.07844926686,0.204361653,
5160140000,0.1534016473,0.1688755824,
5166139000,0.2109588662,0.10900116,
5172138000,0.2437312488,0.03195254062,
5178137000,0.246918582,-0.05155435787,
5184136000,0.2194743756,-0.1314246621,
5190135000,0.1661057084,-0.1977697019,
5196134000,0.09109805868,-0.2406572551,
5202133000,0.005201900633,-0.2543305446,
5208132000,-0.08036823057,-0.2348235285,
5214131000,-0.1542962827,-0.1856960381,
5220130000,-0.2038236675,-0.1128744804,
5226129000,-0.2238468865,-0.02546766849,
5232128000,-0.2116728835,0.0628339921,
5238127000,-0.1672576986,0.1404880823,
5244126000,-0.09824133427,0.1954958546,
5250125000,-0.01373835779,0.22201616,
5256124000,0.07362843076,0.2169067463,
5262123000,0.1537249144,0.1798781285,
5268122000,0.2150793105,0.1166512012,
5274121000,0.2498482423,0.03592114857,
5280120000,0.2534389675,-0.05316392321,
5286119000,0.2249969281,-0.1378474103,
5292118000,0.1683050525,-0.2085000119,
5298117000,0.08871605923,-0.2531245088,
5304116000,-0.002824629465,-0.2663977918,
5310115000,-0.09242661136,-0.2466535802,
5316114000,-0.1706414466,-0.1959832775,
5322113000,-0.2266779211,-0.1174378963,
5328112000,-0.247137523,-0.02596282278,
5334111000,-0.2361974121,0.06936199109,
5340110000,-0.1900975159,0.1524053375,
5346109000,-0.1174510594,0.2146599593,
5352108000,-0.02871981502,0.2466067562,
5358107000,0.0655170797,0.2439938008,
5364106000,0.1530750324,0.207721997,
5370105000,0.2219297653,0.1426468018,
5376104000,0.2626016221,0.05681767975,
5382103000,0.2693608957,-0.03722454136,
5388102000,0.2424732357,-0.1282167801,
5394101000,0.1839106718,-0.2027526826,
5400100000,0.1021945524,-0.2521432797,
5406099000,0.008308959757,-0.2674452576,
5412098000,-0.08510436643,-0.2487760749,
5418097000,-0.1661878281,-0.1957544599,
5424096000,-0.2245308453,-0.1173703686,
5430095000,-0.2471713724,-0.02539289652,
5436094000,-0.2363706002,0.07103764365,
5442093000,-0.1918532335,0.155154983,
5448092000,-0.1209079679,0.2195985292,
5454091000,-0.03205536007,0.2546081933,
5460090000,0.06306741055,0.2570087024,
5466089000,0.1535747019,0.2244074739,
5472088000,0.2265166739,0.1613366188,
5478087000,0.2735938445,0.07639393573,
5484086000,0.2872003314,-0.02025277214,
5490085000,0.2649537102,-0.1153826649,
5496084000,0.2091563485,-0.196760178,
5502083000,0.127508384,-0.2527751228,
5508082000,0.03201712628,-0.2753618646,
5514081000,-0.06743346468,-0.261189206,
5520080000,-0.1547439428,-0.2105076298,
5526079000,-0.2169714384,-0.1321900618,
5532078000,-0.2453361519,-0.03626751311,
5538077000,-0.2387706931,0.06381690302,
5544076000,-0.1956387297,0.1530870408,
5550075000,-0.1237678955,0.2209893198,
5556074000,-0.03294496307,0.2596520043,
5562073000,0.06599316759,0.2638657197,
5568072000,0.1599446601,0.2330430481,
5574071000,0.2377799582,0.1698604323,
5580070000,0.288694761,0.08378118963,
5586069000,0.3062726835,-0.01523086182,
5592068000,0.2871791634,-0.1153398505,
5598067000,0.233557873,-0.2026719734,
5604066000,0.1511685138,-0.2648281467,
5610065000,0.05103894389,-0.2938500312,
5616064000,-0.05069556912,-0.2854444321,
5622063000,-0.1443262516,-0.2343180932,
5628062000,-0.2134017643,-0.1561464538,
5634061000,-0.2473059001,-0.05925446979,
5640060000,-0.2441566431,0.04265184981,
5646059000,-0.2048502548,0.1351363969,
5652058000,-0.1352917769,0.2070594934,
5658057000,-0.04642114734,0.2496417041,
5664056000,0.05238139089,0.2580133676,
5670055000,0.1480169903,0.2318974591,
5676054000,0.2274566472,0.1728239265,
5682053000,0.2823441445,0.08962324873,
5688052000,0.3049083387,-0.007976015865,
5694051000,0.2909065649,-0.1077649416,
5700050000,0.2418774122,-0.1972150777,
5706049000,0.1637414992,-0.2639830679,
5712048000,0.06617909073,-0.2986341252,
5718047000,-0.03974949271,-0.2924715355,
5724046000,-0.1344793073,-0.2499275428,
5730045000,-0.2068791879,-0.1749668651,
5736044000,-0.2465790784,-0.0788989034,
5742043000,-0.248974609,0.02462187432,
5748042000,-0.2151602067,0.1189225045,
5754041000,-0.149684005,0.1956024498,
5760040000,-0.06193137456,0.2433649442,
5766039000,0.03652197596,0.2568917627,
5772038000,0.1342269241,0.236337192,
5778037000,0.2180746066,0.1820624872,
5784036000,0.2787028435,0.1023925636,
5790035000,0.3075417065,0.00524633885,
5796034000,0.3014223308,-0.09683029319,
5802033000,0.2578014313,-0.1910975175,
5808032000,0.1849116017,-0.2647582519,
5814031000,0.08479082518,-0.3071248048,
5820030000,-0.0217084692,-0.3137361266,
5826029000,-0.1235739677,-0.2774353639,
5832028000,-0.20480163,-0.2053572968,
5838027000,-0.2542418435,-0.1100177104,
5844026000,-0.2656754533,-0.004690383628,
5850025000,-0.2377901284,0.0969810211,
5856024000,-0.1763564279,0.1799285124,
5862023000,-0.08996027098,0.2350903688,
5868022000,0.00917376449,0.2559812729,
5874021000,0.1094601598,0.2402128356,
5880020000,0.1964473289,0.1910247713,
5886019000,0.2613668261,0.1145880463,
5892018000,0.2951602439,0.02078573848,
5898017000,0.294384442,-0.0804261206,
5904016000,0.2574421485,-0.1751604089,
5910015000,0.1886062387,-0.2527503555,
5916014000,0.09500203914,-0.2974625838,
5922013000,-0.00964113051,-0.3102159533,
5928012000,-0.1129948518,-0.2831303911,
5934011000,-0.1985977676,-0.2175228157,
5940010000,-0.2532719873,-0.1259740981,
5946009000,-0.2733014216,-0.02039467002,
5952008000,-0.2512914499,0.08438104999,
5958007000,-0.1939404643,0.1726737558,
5964006000,-0.1088558881,0.2347879429,
5970005000,-0.00861763875,0.2622681402,
5976004000,0.09611572257,0.2518465439,
5982003000,0.1885660034,0.2056418279,
5988002000,0.2587899642,0.1307515667,
5994001000,0.2982619483,0.03527789684,
6000000000,0.3020025891,-0.06853272931,
